"RunId","GroupId","Spec","Title","Test Status","Expected Status","Attempt #","Attempt Duration","Attempt Status","Attempt Start Time","Attempt Error"
"5438b418d431bae7","firefox-desktop","purchase.spec.ts","Purchase Page,should maintain scroll position on navigation","passed","passed","0","3852","passed","2025-10-13T09:27:38.321Z",""
"5438b418d431bae7","webkit-desktop","purchase.spec.ts","Purchase Page,should redirect to homepage without UTM parameter","passed","passed","0","1333","passed","2025-10-13T09:28:23.591Z",""
"5438b418d431bae7","webkit-desktop","purchase.spec.ts","Purchase Page,should handle UTM validation and redirect appropriately","passed","passed","0","3294","passed","2025-10-13T09:28:23.987Z",""
"5438b418d431bae7","webkit-desktop","purchase.spec.ts","Purchase Page,should be mobile responsive","passed","passed","0","2062","passed","2025-10-13T09:28:25.149Z",""
"5438b418d431bae7","webkit-desktop","purchase.spec.ts","Purchase Page,should show performance metrics","passed","passed","0","2942","passed","2025-10-13T09:28:26.995Z",""
"5438b418d431bae7","webkit-desktop","purchase.spec.ts","Purchase Page,should show trust signals","passed","passed","0","3113","passed","2025-10-13T09:28:27.297Z",""
"5438b418d431bae7","webkit-desktop","purchase.spec.ts","Purchase Page,should show all included features","passed","passed","0","2798","passed","2025-10-13T09:28:27.695Z",""
"5438b418d431bae7","webkit-desktop","purchase.spec.ts","Purchase Page,should handle checkout button click","pending","skipped","0","0","skipped","2025-10-13T09:28:27.791Z",""
"5438b418d431bae7","webkit-desktop","purchase.spec.ts","Purchase Page,should show page logo and branding","passed","passed","0","2129","passed","2025-10-13T09:28:27.795Z",""
"5438b418d431bae7","webkit-desktop","purchase.spec.ts","Purchase Page,should handle expired UTM tokens","passed","passed","0","2048","passed","2025-10-13T09:28:28.035Z",""
"5438b418d431bae7","webkit-desktop","purchase.spec.ts","Purchase Page,should show warning for used UTM tokens","passed","passed","0","2773","passed","2025-10-13T09:28:30.399Z",""
"5438b418d431bae7","webkit-desktop","purchase.spec.ts","Purchase Page,should maintain scroll position on navigation","passed","passed","0","2783","passed","2025-10-13T09:28:30.446Z",""
"5438b418d431bae7","chromium-mobile","purchase.spec.ts","Purchase Page,should redirect to homepage without UTM parameter","passed","passed","0","877","passed","2025-10-13T09:29:05.942Z",""
"5438b418d431bae7","chromium-mobile","purchase.spec.ts","Purchase Page,should handle UTM validation and redirect appropriately","passed","passed","0","1522","passed","2025-10-13T09:29:06.958Z",""
"5438b418d431bae7","chromium-mobile","purchase.spec.ts","Purchase Page,should be mobile responsive","pending","passed","0","159","skipped","2025-10-13T09:29:07.185Z",""
"5438b418d431bae7","chromium-mobile","purchase.spec.ts","Purchase Page,should show performance metrics","passed","passed","0","1473","passed","2025-10-13T09:29:07.427Z",""
"5438b418d431bae7","chromium-mobile","purchase.spec.ts","Purchase Page,should show trust signals","passed","passed","0","2458","passed","2025-10-13T09:29:08.272Z",""
"5438b418d431bae7","chromium-mobile","purchase.spec.ts","Purchase Page,should show all included features","passed","passed","0","2078","passed","2025-10-13T09:29:08.645Z",""
"5438b418d431bae7","chromium-mobile","purchase.spec.ts","Purchase Page,should show page logo and branding","passed","passed","0","1966","passed","2025-10-13T09:29:08.714Z",""
"5438b418d431bae7","chromium-mobile","purchase.spec.ts","Purchase Page,should handle checkout button click","pending","skipped","0","0","skipped","2025-10-13T09:29:08.710Z",""
"5438b418d431bae7","chromium-mobile","purchase.spec.ts","Purchase Page,should handle expired UTM tokens","passed","passed","0","1516","passed","2025-10-13T09:29:08.726Z",""
"5438b418d431bae7","chromium-mobile","purchase.spec.ts","Purchase Page,should show warning for used UTM tokens","passed","passed","0","2698","passed","2025-10-13T09:29:09.059Z",""
"5438b418d431bae7","chromium-mobile","purchase.spec.ts","Purchase Page,should maintain scroll position on navigation","passed","passed","0","2430","passed","2025-10-13T09:29:10.375Z",""
"5438b418d431bae7","webkit-mobile","purchase.spec.ts","Purchase Page,should redirect to homepage without UTM parameter","passed","passed","0","1288","passed","2025-10-13T09:29:45.333Z",""
"5438b418d431bae7","webkit-mobile","purchase.spec.ts","Purchase Page,should handle UTM validation and redirect appropriately","passed","passed","0","1687","passed","2025-10-13T09:29:45.400Z",""
"5438b418d431bae7","webkit-mobile","purchase.spec.ts","Purchase Page,should be mobile responsive","pending","passed","0","206","skipped","2025-10-13T09:29:46.694Z",""
"5438b418d431bae7","webkit-mobile","purchase.spec.ts","Purchase Page,should show performance metrics","passed","passed","0","2198","passed","2025-10-13T09:29:46.926Z",""
"5438b418d431bae7","webkit-mobile","purchase.spec.ts","Purchase Page,should show trust signals","passed","passed","0","2225","passed","2025-10-13T09:29:47.154Z",""
"5438b418d431bae7","webkit-mobile","purchase.spec.ts","Purchase Page,should show all included features","passed","passed","0","2803","passed","2025-10-13T09:29:48.529Z",""
"5438b418d431bae7","webkit-mobile","purchase.spec.ts","Purchase Page,should show page logo and branding","passed","passed","0","1736","passed","2025-10-13T09:29:48.973Z",""
"5438b418d431bae7","webkit-mobile","purchase.spec.ts","Purchase Page,should handle checkout button click","pending","skipped","0","0","skipped","2025-10-13T09:29:48.953Z",""
"5438b418d431bae7","webkit-mobile","purchase.spec.ts","Purchase Page,should handle expired UTM tokens","passed","passed","0","1208","passed","2025-10-13T09:29:49.204Z",""
"5438b418d431bae7","webkit-mobile","purchase.spec.ts","Purchase Page,should show warning for used UTM tokens","passed","passed","0","2626","passed","2025-10-13T09:29:49.217Z",""
"5438b418d431bae7","webkit-mobile","purchase.spec.ts","Purchase Page,should maintain scroll position on navigation","passed","passed","0","2105","passed","2025-10-13T09:29:49.495Z",""
"5438b418d431bae7","chromium-desktop","purchase-payment-element.spec.ts","Payment Element Integration,payment intent API validates tier parameter","pending","skipped","0","0","skipped","2025-10-13T09:26:30.231Z",""
"5438b418d431bae7","chromium-desktop","purchase-payment-element.spec.ts","Payment Element Integration,both tiers (basic and pro) create correct payment amounts","pending","skipped","0","0","skipped","2025-10-13T09:26:30.232Z",""
"5438b418d431bae7","chromium-desktop","purchase-payment-element.spec.ts","Payment Element Integration,payment intent API returns valid client secret","pending","skipped","0","0","skipped","2025-10-13T09:26:30.231Z",""
"5438b418d431bae7","firefox-desktop","purchase-payment-element.spec.ts","Payment Element Integration,payment intent API returns valid client secret","pending","skipped","0","0","skipped","2025-10-13T09:27:28.639Z",""
"5438b418d431bae7","firefox-desktop","purchase-payment-element.spec.ts","Payment Element Integration,both tiers (basic and pro) create correct payment amounts","pending","skipped","0","0","skipped","2025-10-13T09:27:28.640Z",""
"5438b418d431bae7","firefox-desktop","purchase-payment-element.spec.ts","Payment Element Integration,payment intent API validates tier parameter","pending","skipped","0","0","skipped","2025-10-13T09:27:28.640Z",""
"5438b418d431bae7","webkit-desktop","purchase-payment-element.spec.ts","Payment Element Integration,payment intent API returns valid client secret","pending","skipped","0","0","skipped","2025-10-13T09:28:23.585Z",""
"5438b418d431bae7","webkit-desktop","purchase-payment-element.spec.ts","Payment Element Integration,both tiers (basic and pro) create correct payment amounts","pending","skipped","0","0","skipped","2025-10-13T09:28:23.585Z",""
"5438b418d431bae7","webkit-desktop","purchase-payment-element.spec.ts","Payment Element Integration,payment intent API validates tier parameter","pending","skipped","0","0","skipped","2025-10-13T09:28:23.585Z",""
"5438b418d431bae7","chromium-mobile","purchase-payment-element.spec.ts","Payment Element Integration,both tiers (basic and pro) create correct payment amounts","pending","skipped","0","0","skipped","2025-10-13T09:29:05.931Z",""
"5438b418d431bae7","chromium-mobile","purchase-payment-element.spec.ts","Payment Element Integration,payment intent API returns valid client secret","pending","skipped","0","0","skipped","2025-10-13T09:29:05.930Z",""
"5438b418d431bae7","chromium-mobile","purchase-payment-element.spec.ts","Payment Element Integration,payment intent API validates tier parameter","pending","skipped","0","0","skipped","2025-10-13T09:29:05.931Z",""
"5438b418d431bae7","webkit-mobile","purchase-payment-element.spec.ts","Payment Element Integration,payment intent API returns valid client secret","pending","skipped","0","0","skipped","2025-10-13T09:29:45.329Z",""
"5438b418d431bae7","webkit-mobile","purchase-payment-element.spec.ts","Payment Element Integration,both tiers (basic and pro) create correct payment amounts","pending","skipped","0","0","skipped","2025-10-13T09:29:45.329Z",""
"5438b418d431bae7","webkit-mobile","purchase-payment-element.spec.ts","Payment Element Integration,payment intent API validates tier parameter","pending","skipped","0","0","skipped","2025-10-13T09:29:45.329Z",""
"5438b418d431bae7","chromium-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Redirect validation,Invalid UTM redirects to homepage @redirect","passed","passed","0","1090","passed","2025-10-13T09:26:28.232Z",""
"5438b418d431bae7","chromium-desktop","purchase-flow.spec.ts","Test Harness Page,Test harness requires authentication","pending","skipped","0","0","skipped","2025-10-13T09:26:28.518Z",""
"5438b418d431bae7","chromium-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Homepage shows organic content without UTM","passed","passed","0","1224","passed","2025-10-13T09:26:28.656Z",""
"5438b418d431bae7","chromium-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Redirect validation,Missing UTM redirects to homepage @redirect","passed","passed","0","818","passed","2025-10-13T09:26:29.408Z",""
"5438b418d431bae7","chromium-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Purchase page preview mode shows all components","passed","passed","0","3580","passed","2025-10-13T09:26:29.883Z",""
"5438b418d431bae7","chromium-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Homepage shows purchase content with valid UTM","passed","passed","0","2233","passed","2025-10-13T09:26:29.794Z",""
"5438b418d431bae7","chromium-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Checkout button interaction","passed","passed","0","3830","passed","2025-10-13T09:26:30.217Z",""
"5438b418d431bae7","chromium-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Performance: Purchase page loads within acceptable time","pending","skipped","0","0","skipped","2025-10-13T09:26:30.231Z",""
"5438b418d431bae7","firefox-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Redirect validation,Invalid UTM redirects to homepage @redirect","passed","passed","0","2715","passed","2025-10-13T09:27:23.820Z",""
"5438b418d431bae7","firefox-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Homepage shows organic content without UTM","passed","passed","0","2726","passed","2025-10-13T09:27:25.494Z",""
"5438b418d431bae7","firefox-desktop","purchase-flow.spec.ts","Test Harness Page,Test harness requires authentication","pending","skipped","0","0","skipped","2025-10-13T09:27:25.489Z",""
"5438b418d431bae7","firefox-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Homepage shows purchase content with valid UTM","passed","passed","0","3249","passed","2025-10-13T09:27:25.934Z",""
"5438b418d431bae7","firefox-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Redirect validation,Missing UTM redirects to homepage @redirect","passed","passed","0","1901","passed","2025-10-13T09:27:26.735Z",""
"5438b418d431bae7","firefox-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Purchase page preview mode shows all components","passed","passed","0","6716","passed","2025-10-13T09:27:27.345Z",""
"5438b418d431bae7","firefox-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Checkout button interaction","passed","passed","0","6527","passed","2025-10-13T09:27:28.222Z",""
"5438b418d431bae7","firefox-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Performance: Purchase page loads within acceptable time","pending","skipped","0","0","skipped","2025-10-13T09:27:28.639Z",""
"5438b418d431bae7","webkit-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Redirect validation,Invalid UTM redirects to homepage @redirect","passed","passed","0","1208","passed","2025-10-13T09:28:20.319Z",""
"5438b418d431bae7","webkit-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Homepage shows organic content without UTM","passed","passed","0","2052","passed","2025-10-13T09:28:21.531Z",""
"5438b418d431bae7","webkit-desktop","purchase-flow.spec.ts","Test Harness Page,Test harness requires authentication","pending","skipped","0","0","skipped","2025-10-13T09:28:21.528Z",""
"5438b418d431bae7","webkit-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Redirect validation,Missing UTM redirects to homepage @redirect","passed","passed","0","1924","passed","2025-10-13T09:28:21.632Z",""
"5438b418d431bae7","webkit-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Homepage shows purchase content with valid UTM","passed","passed","0","2214","passed","2025-10-13T09:28:21.768Z",""
"5438b418d431bae7","webkit-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Purchase page preview mode shows all components","passed","passed","0","4689","passed","2025-10-13T09:28:23.344Z",""
"5438b418d431bae7","webkit-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Checkout button interaction","passed","passed","0","4228","passed","2025-10-13T09:28:23.560Z",""
"5438b418d431bae7","webkit-desktop","purchase-flow.spec.ts","Purchase Flow E2E Tests,Performance: Purchase page loads within acceptable time","pending","skipped","0","0","skipped","2025-10-13T09:28:23.585Z",""
"5438b418d431bae7","chromium-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Redirect validation,Invalid UTM redirects to homepage @redirect","passed","passed","0","1016","passed","2025-10-13T09:29:03.714Z",""
"5438b418d431bae7","chromium-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Homepage shows organic content without UTM","passed","passed","0","1104","passed","2025-10-13T09:29:03.922Z",""
"5438b418d431bae7","chromium-mobile","purchase-flow.spec.ts","Test Harness Page,Test harness requires authentication","pending","skipped","0","0","skipped","2025-10-13T09:29:03.914Z",""
"5438b418d431bae7","chromium-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Redirect validation,Missing UTM redirects to homepage @redirect","passed","passed","0","1059","passed","2025-10-13T09:29:04.865Z",""
"5438b418d431bae7","chromium-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Homepage shows purchase content with valid UTM","passed","passed","0","2169","passed","2025-10-13T09:29:05.011Z",""
"5438b418d431bae7","chromium-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Purchase page preview mode shows all components","passed","passed","0","3681","passed","2025-10-13T09:29:05.028Z",""
"5438b418d431bae7","chromium-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Checkout button interaction","passed","passed","0","3561","passed","2025-10-13T09:29:05.147Z",""
"5438b418d431bae7","chromium-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Performance: Purchase page loads within acceptable time","pending","skipped","0","0","skipped","2025-10-13T09:29:05.930Z",""
"5438b418d431bae7","webkit-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Redirect validation,Invalid UTM redirects to homepage @redirect","passed","passed","0","952","passed","2025-10-13T09:29:43.110Z",""
"5438b418d431bae7","webkit-mobile","purchase-flow.spec.ts","Test Harness Page,Test harness requires authentication","pending","skipped","0","0","skipped","2025-10-13T09:29:43.309Z",""
"5438b418d431bae7","webkit-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Homepage shows organic content without UTM","passed","passed","0","1121","passed","2025-10-13T09:29:43.315Z",""
"5438b418d431bae7","webkit-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Homepage shows purchase content with valid UTM","passed","passed","0","1719","passed","2025-10-13T09:29:43.604Z",""
"5438b418d431bae7","webkit-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Redirect validation,Missing UTM redirects to homepage @redirect","passed","passed","0","1181","passed","2025-10-13T09:29:44.137Z",""
"5438b418d431bae7","webkit-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Purchase page preview mode shows all components","passed","passed","0","4077","passed","2025-10-13T09:29:44.442Z",""
"5438b418d431bae7","webkit-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Performance: Purchase page loads within acceptable time","pending","skipped","0","0","skipped","2025-10-13T09:29:45.329Z",""
"5438b418d431bae7","webkit-mobile","purchase-flow.spec.ts","Purchase Flow E2E Tests,Checkout button interaction","passed","passed","0","3624","passed","2025-10-13T09:29:45.328Z",""
"5438b418d431bae7","chromium-desktop","monitoring.spec.ts","Monitoring Integration,health check endpoint should work","passed","passed","0","80","passed","2025-10-13T09:26:28.097Z",""
"5438b418d431bae7","chromium-desktop","monitoring.spec.ts","Monitoring Integration,monitoring provider should load on page","passed","passed","0","1489","passed","2025-10-13T09:26:28.181Z",""
"5438b418d431bae7","firefox-desktop","monitoring.spec.ts","Monitoring Integration,health check endpoint should work","passed","passed","0","229","passed","2025-10-13T09:27:22.593Z",""
"5438b418d431bae7","firefox-desktop","monitoring.spec.ts","Monitoring Integration,monitoring provider should load on page","passed","passed","0","2192","passed","2025-10-13T09:27:22.824Z",""
"5438b418d431bae7","webkit-desktop","monitoring.spec.ts","Monitoring Integration,monitoring provider should load on page","passed","passed","0","1319","passed","2025-10-13T09:28:20.068Z",""
"5438b418d431bae7","webkit-desktop","monitoring.spec.ts","Monitoring Integration,health check endpoint should work","passed","passed","0","50","passed","2025-10-13T09:28:20.014Z",""
"5438b418d431bae7","chromium-mobile","monitoring.spec.ts","Monitoring Integration,monitoring provider should load on page","passed","passed","0","1318","passed","2025-10-13T09:29:03.542Z",""
"5438b418d431bae7","chromium-mobile","monitoring.spec.ts","Monitoring Integration,health check endpoint should work","passed","passed","0","24","passed","2025-10-13T09:29:03.518Z",""
"5438b418d431bae7","webkit-mobile","monitoring.spec.ts","Monitoring Integration,health check endpoint should work","passed","passed","0","49","passed","2025-10-13T09:29:42.453Z",""
"5438b418d431bae7","webkit-mobile","monitoring.spec.ts","Monitoring Integration,monitoring provider should load on page","passed","passed","0","1017","passed","2025-10-13T09:29:42.506Z",""
"5438b418d431bae7","chromium-desktop","journeys.spec.ts","Client-Side Journey Tests @journey,Purchase journey with UTM token @journey","pending","skipped","0","0","skipped","2025-10-13T09:26:28.093Z",""
"5438b418d431bae7","chromium-desktop","journeys.spec.ts","Client-Side Journey Tests @journey,Organic visitor joins waitlist successfully @journey","pending","skipped","0","0","skipped","2025-10-13T09:26:28.093Z",""
"5438b418d431bae7","firefox-desktop","journeys.spec.ts","Client-Side Journey Tests @journey,Organic visitor joins waitlist successfully @journey","pending","skipped","0","0","skipped","2025-10-13T09:27:22.590Z",""
"5438b418d431bae7","firefox-desktop","journeys.spec.ts","Client-Side Journey Tests @journey,Purchase journey with UTM token @journey","pending","skipped","0","0","skipped","2025-10-13T09:27:22.591Z",""
"5438b418d431bae7","webkit-desktop","journeys.spec.ts","Client-Side Journey Tests @journey,Organic visitor joins waitlist successfully @journey","pending","skipped","0","0","skipped","2025-10-13T09:28:20.009Z",""
"5438b418d431bae7","webkit-desktop","journeys.spec.ts","Client-Side Journey Tests @journey,Purchase journey with UTM token @journey","pending","skipped","0","0","skipped","2025-10-13T09:28:20.009Z",""
"5438b418d431bae7","chromium-mobile","journeys.spec.ts","Client-Side Journey Tests @journey,Purchase journey with UTM token @journey","pending","skipped","0","0","skipped","2025-10-13T09:29:03.514Z",""
"5438b418d431bae7","chromium-mobile","journeys.spec.ts","Client-Side Journey Tests @journey,Organic visitor joins waitlist successfully @journey","pending","skipped","0","0","skipped","2025-10-13T09:29:03.514Z",""
"5438b418d431bae7","webkit-mobile","journeys.spec.ts","Client-Side Journey Tests @journey,Organic visitor joins waitlist successfully @journey","pending","skipped","0","0","skipped","2025-10-13T09:29:42.449Z",""
"5438b418d431bae7","webkit-mobile","journeys.spec.ts","Client-Side Journey Tests @journey,Purchase journey with UTM token @journey","pending","skipped","0","0","skipped","2025-10-13T09:29:42.449Z",""
"5438b418d431bae7","chromium-desktop","homepage.spec.ts","Homepage,should display the homepage","passed","passed","0","3013","passed","2025-10-13T09:26:27.070Z",""
"5438b418d431bae7","firefox-desktop","homepage.spec.ts","Homepage,should display the homepage","passed","passed","0","4828","passed","2025-10-13T09:27:22.455Z",""
"5438b418d431bae7","webkit-desktop","homepage.spec.ts","Homepage,should display the homepage","passed","passed","0","3421","passed","2025-10-13T09:28:19.790Z",""
"5438b418d431bae7","chromium-mobile","homepage.spec.ts","Homepage,should display the homepage","passed","passed","0","2784","passed","2025-10-13T09:29:02.239Z",""
"5438b418d431bae7","webkit-mobile","homepage.spec.ts","Homepage,should display the homepage","passed","passed","0","3368","passed","2025-10-13T09:29:41.954Z",""
"5438b418d431bae7","chromium-desktop","homepage-rendering.spec.ts","Homepage Rendering,should render hero section with correct content","passed","passed","0","2595","passed","2025-10-13T09:26:22.951Z",""
"5438b418d431bae7","chromium-desktop","homepage-rendering.spec.ts","Homepage Rendering,should render features section","passed","passed","0","2722","passed","2025-10-13T09:26:24.254Z",""
"5438b418d431bae7","chromium-desktop","homepage-rendering.spec.ts","Homepage Rendering,should render waitlist form section","pending","skipped","0","0","skipped","2025-10-13T09:26:24.638Z",""
"5438b418d431bae7","chromium-desktop","homepage-rendering.spec.ts","Homepage Rendering,should not show only icons without text","passed","passed","0","3359","passed","2025-10-13T09:26:24.648Z",""
"5438b418d431bae7","chromium-desktop","homepage-rendering.spec.ts","Homepage Rendering,should have proper layout structure","passed","passed","0","2738","passed","2025-10-13T09:26:25.636Z",""
"5438b418d431bae7","chromium-desktop","homepage-rendering.spec.ts","Homepage Rendering,visual regression - homepage should match expected layout","pending","skipped","0","0","skipped","2025-10-13T09:26:27.069Z",""
"5438b418d431bae7","firefox-desktop","homepage-rendering.spec.ts","Homepage Rendering,should render hero section with correct content","passed","passed","0","4305","passed","2025-10-13T09:27:17.105Z",""
"5438b418d431bae7","firefox-desktop","homepage-rendering.spec.ts","Homepage Rendering,should render features section","passed","passed","0","4357","passed","2025-10-13T09:27:18.042Z",""
"5438b418d431bae7","firefox-desktop","homepage-rendering.spec.ts","Homepage Rendering,should render waitlist form section","pending","skipped","0","0","skipped","2025-10-13T09:27:18.116Z",""
"5438b418d431bae7","firefox-desktop","homepage-rendering.spec.ts","Homepage Rendering,should not show only icons without text","passed","passed","0","4417","passed","2025-10-13T09:27:18.119Z",""
"5438b418d431bae7","firefox-desktop","homepage-rendering.spec.ts","Homepage Rendering,should have proper layout structure","passed","passed","0","4343","passed","2025-10-13T09:27:21.476Z",""
"5438b418d431bae7","firefox-desktop","homepage-rendering.spec.ts","Homepage Rendering,visual regression - homepage should match expected layout","pending","skipped","0","0","skipped","2025-10-13T09:27:22.453Z",""
"5438b418d431bae7","webkit-desktop","homepage-rendering.spec.ts","Homepage Rendering,should render hero section with correct content","passed","passed","0","3502","passed","2025-10-13T09:28:14.200Z",""
"5438b418d431bae7","webkit-desktop","homepage-rendering.spec.ts","Homepage Rendering,should render features section","passed","passed","0","3754","passed","2025-10-13T09:28:15.867Z",""
"5438b418d431bae7","webkit-desktop","homepage-rendering.spec.ts","Homepage Rendering,should render waitlist form section","pending","skipped","0","0","skipped","2025-10-13T09:28:15.967Z",""
"5438b418d431bae7","webkit-desktop","homepage-rendering.spec.ts","Homepage Rendering,should not show only icons without text","passed","passed","0","3942","passed","2025-10-13T09:28:15.970Z",""
"5438b418d431bae7","webkit-desktop","homepage-rendering.spec.ts","Homepage Rendering,should have proper layout structure","passed","passed","0","3625","passed","2025-10-13T09:28:17.821Z",""
"5438b418d431bae7","webkit-desktop","homepage-rendering.spec.ts","Homepage Rendering,visual regression - homepage should match expected layout","pending","skipped","0","0","skipped","2025-10-13T09:28:19.787Z",""
"5438b418d431bae7","chromium-mobile","homepage-rendering.spec.ts","Homepage Rendering,should render hero section with correct content","passed","passed","0","2404","passed","2025-10-13T09:28:58.289Z",""
"5438b418d431bae7","chromium-mobile","homepage-rendering.spec.ts","Homepage Rendering,should render features section","passed","passed","0","2409","passed","2025-10-13T09:28:59.688Z",""
"5438b418d431bae7","chromium-mobile","homepage-rendering.spec.ts","Homepage Rendering,should not show only icons without text","passed","passed","0","3379","passed","2025-10-13T09:29:00.044Z",""
"5438b418d431bae7","chromium-mobile","homepage-rendering.spec.ts","Homepage Rendering,should render waitlist form section","pending","skipped","0","0","skipped","2025-10-13T09:29:00.042Z",""
"5438b418d431bae7","chromium-mobile","homepage-rendering.spec.ts","Homepage Rendering,should have proper layout structure","passed","passed","0","2684","passed","2025-10-13T09:29:00.811Z",""
"5438b418d431bae7","chromium-mobile","homepage-rendering.spec.ts","Homepage Rendering,visual regression - homepage should match expected layout","pending","skipped","0","0","skipped","2025-10-13T09:29:02.236Z",""
"5438b418d431bae7","webkit-mobile","homepage-rendering.spec.ts","Homepage Rendering,should render hero section with correct content","passed","passed","0","3149","passed","2025-10-13T09:29:36.789Z",""
"5438b418d431bae7","webkit-mobile","homepage-rendering.spec.ts","Homepage Rendering,should render features section","passed","passed","0","3298","passed","2025-10-13T09:29:38.616Z",""
"5438b418d431bae7","webkit-mobile","homepage-rendering.spec.ts","Homepage Rendering,should not show only icons without text","passed","passed","0","3615","passed","2025-10-13T09:29:38.777Z",""
"5438b418d431bae7","webkit-mobile","homepage-rendering.spec.ts","Homepage Rendering,should render waitlist form section","pending","skipped","0","0","skipped","2025-10-13T09:29:38.767Z",""
"5438b418d431bae7","webkit-mobile","homepage-rendering.spec.ts","Homepage Rendering,should have proper layout structure","passed","passed","0","3037","passed","2025-10-13T09:29:39.984Z",""
"5438b418d431bae7","webkit-mobile","homepage-rendering.spec.ts","Homepage Rendering,visual regression - homepage should match expected layout","pending","skipped","0","0","skipped","2025-10-13T09:29:41.952Z",""
"5438b418d431bae7","chromium-desktop","homepage-mode-detection.spec.ts","Homepage Mode Detection,Direct visit → Organic mode,should display organic homepage when visiting without UTM parameters","passed","passed","0","2304","passed","2025-10-13T09:26:20.728Z",""
"5438b418d431bae7","chromium-desktop","homepage-mode-detection.spec.ts","Homepage Mode Detection,Email link → Purchase mode,should validate UTM via API when in purchase mode","passed","passed","0","2748","passed","2025-10-13T09:26:21.154Z",""
"5438b418d431bae7","chromium-desktop","homepage-mode-detection.spec.ts","Homepage Mode Detection,Mode persistence across refreshes,should expire purchase mode after cookie expiration","passed","passed","0","2563","passed","2025-10-13T09:26:21.601Z",""
"5438b418d431bae7","chromium-desktop","homepage-mode-detection.spec.ts","Homepage Mode Detection,Invalid UTM parameter handling @quarantine @due(2025-11-15),should show error for tampered UTM signature","pending","skipped","0","0","skipped","2025-10-13T09:26:21.671Z",""
"5438b418d431bae7","chromium-desktop","homepage-mode-detection.spec.ts","Homepage Mode Detection,Invalid UTM parameter handling @quarantine @due(2025-11-15),should gracefully handle missing business data","pending","skipped","0","0","skipped","2025-10-13T09:26:21.671Z",""
"5438b418d431bae7","chromium-desktop","homepage-mode-detection.spec.ts","Homepage Mode Detection,Loading states,should show loading state during mode detection","passed","passed","0","2958","passed","2025-10-13T09:26:21.672Z",""
"5438b418d431bae7","chromium-desktop","homepage-mode-detection.spec.ts","Homepage Mode Detection,Mobile responsiveness,should display correctly on mobile devices","passed","passed","0","5680","passed","2025-10-13T09:26:21.796Z",""
"5438b418d431bae7","chromium-desktop","homepage-mode-detection.spec.ts","Homepage Mode Detection,Direct visit → Organic mode,should maintain purchase mode when visiting without UTM (cookie persistence)","passed","passed","0","2227","passed","2025-10-13T09:26:23.125Z",""
"5438b418d431bae7","chromium-desktop","homepage-mode-detection.spec.ts","Homepage Mode Detection,Mode persistence across refreshes,should persist purchase mode across page refreshes","passed","passed","0","5332","passed","2025-10-13T09:26:24.021Z",""
"5438b418d431bae7","chromium-desktop","homepage-mode-detection.spec.ts","Homepage Mode Detection,Invalid UTM parameter handling @quarantine @due(2025-11-15),should show error state for malformed UTM","pending","skipped","0","0","skipped","2025-10-13T09:26:24.245Z",""
"5438b418d431bae7","chromium-desktop","homepage-mode-detection.spec.ts","Homepage Mode Detection,Invalid UTM parameter handling @quarantine @due(2025-11-15),should show error for expired UTM token","pending","skipped","0","3","skipped","2025-10-13T09:26:24.245Z",""
"5438b418d431bae7","chromium-desktop","homepage-mode-detection.spec.ts","Homepage Mode Detection,Email link → Purchase mode,should display purchase homepage with valid UTM parameter","passed","passed","0","2794","passed","2025-10-13T09:26:25.433Z",""
